"d [mm]","Freq [GHz]","dB(S(1,1)) []"
32,1.752,-0.372490992558393
32,1.758,-0.375470739405403
32,1.764,-0.378511584795526
32,1.77,-0.381616100471739
32,1.776,-0.384786990453061
32,1.782,-0.38802709921279
32,1.788,-0.391339420452965
32,1.794,-0.394727106524922
32,1.8,-0.398193478550856
32,1.806,-0.401742037306313
32,1.812,-0.405376474929538
32,1.818,-0.409100687529928
32,1.824,-0.4129187887751
32,1.83,-0.41683512454396
32,1.836,-0.420854288742036
32,1.842,-0.42498114038519
32,1.848,-0.42922082206875
32,1.854,-0.4335787799514
32,1.86,-0.43806078539677
32,1.866,-0.442672958430963
32,1.872,-0.447421793191395
32,1.878,-0.452314185561461
32,1.884,-0.457357463207057
32,1.89,-0.462559418255156
32,1.896,-0.46792834288188
32,1.902,-0.473473068108091
32,1.908,-0.479203006135126
32,1.914,-0.485128196592322
32,1.92,-0.491259357112197
32,1.926,-0.497607938699094
32,1.932,-0.504186186413973
32,1.938,-0.511007205962395
32,1.944,-0.518085036846288
32,1.95,-0.525434732823501
32,1.956,-0.533072450514825
32,1.962,-0.541015547107129
32,1.968,-0.549282688226308
32,1.974,-0.557893967197116
32,1.98,-0.566871037071598
32,1.986,-0.576237256997595
32,1.992,-0.586017854717344
32,1.998,-0.596240107238913
32,2.004,-0.606933542015553
32,2.01,-0.618130161307288
32,2.016,-0.629864692792958
32,2.022,-0.642174869959844
32,2.028,-0.655101746333255
32,2.034,-0.668690048234259
32,2.04,-0.68298857148696
32,2.046,-0.698050628357857
32,2.052,-0.713934552022843
32,2.058,-0.730704267052837
32,2.064,-0.748429935821844
32,2.07,-0.767188692416029
32,2.076,-0.787065477611737
32,2.082,-0.808153990859668
32,2.088,-0.830557778041454
32,2.094,-0.854391477151147
32,2.1,-0.879782248118801
32,2.106,-0.906871417884929
32,2.112,-0.935816377737948
32,2.118,-0.966792777071279
32,2.124,-0.999997066388
32,2.13,-1.0356494529371
32,2.136,-1.07399734525402
32,2.142,-1.115319378665
32,2.148,-1.15993013321251
32,2.154,-1.20818567937383
32,2.16,-1.26049011653013
32,2.166,-1.31730330587701
32,2.172,-1.37915004525164
32,2.178,-1.44663099065236
32,2.184,-1.52043570126063
32,2.19,-1.60135827577989
32,2.196,-1.69031616351642
32,2.202,-1.78837288143373
32,2.208,-1.89676555878768
32,2.214,-2.0169384783224
32,2.22,-2.150584107857
32,2.226,-2.29969354817334
32,2.232,-2.46661890678494
32,2.238,-2.6541509104186
32,2.244,-2.86561619915737
32,2.25,-3.10500037646636
32,2.256,-3.37710531320345
32,2.262,-3.6877529215105
32,2.268,-4.04405351272207
32,2.274,-4.45476654451367
32,2.28,-4.93079806704119
32,2.286,-5.48590834280545
32,2.292,-6.13775669399921
32,2.298,-6.9095133275857
32,2.304,-7.83247442725144
32,2.31,-8.95055596724374
32,2.316,-10.328536716807
32,2.322,-12.0683259124589
32,2.328,-14.3435032887894
32,2.334,-17.4729435056933
32,2.34,-21.9450891828014
32,2.346,-25.3874624561218
32,2.352,-21.1811600181035
32,2.358,-16.9138254136942
32,2.364,-13.9287265089786
32,2.37,-11.7383292798774
32,2.376,-10.0520143541974
32,2.382,-8.71031581519872
32,2.388,-7.61841046262133
32,2.394,-6.71534125718186
32,2.4,-5.95938967906246
32,2.406,-5.32058767924351
32,2.412,-4.77659891971654
32,2.418,-4.3103033746794
32,2.424,-3.9082981206862
32,2.43,-3.55991896298834
32,2.436,-3.25657345959525
32,2.442,-2.99126899899964
32,2.448,-2.75826840879503
32,2.454,-2.55283224182933
32,2.46,-2.37102201419095
32,2.466,-2.2095475671388
32,2.472,-2.06564714971656
32,2.478,-1.93699224568503
32,2.484,-1.82161140964151
32,2.49,-1.71782889184833
32,2.496,-1.62421488599046
32,2.502,-1.53954498807665
32,2.508,-1.46276700595195
32,2.514,-1.39297366950253
32,2.52,-1.32938010219581
32,2.526,-1.27130515241985
32,2.532,-1.21815586705074
32,2.538,-1.16941453316556
32,2.544,-1.12462782650996
32,2.55,-1.08339769435521
32,2.556,-1.04537367106698
32,2.562,-1.0102463810885
32,2.568,-0.977742029194416
32,2.574,-0.947617714170966
32,2.58,-0.91965743136262
32,2.586,-0.893668653230429
32,2.592,-0.869479396318522
32,2.598,-0.846935698707532
32,2.604,-0.825899444848325
32,2.61,-0.806246485171287
32,2.616,-0.787865006498075
32,2.622,-0.770654116397556
32,2.628,-0.754522610508169
32,2.634,-0.739387896722977
32,2.64,-0.725175054184108
32,2.646,-0.711816008408193
32,2.652,-0.699248806683824
32,2.658,-0.687416980243261
32,2.664,-0.676268981693229
32,2.67,-0.665757687858105
32,2.676,-0.655839959596649
32,2.682,-0.646476251343796
32,2.688,-0.637630264138194
32,2.694,-0.629268636753219
32,2.7,-0.621360670279236
32,2.706,-0.613878082127388
32,2.712,-0.606794785957902
32,2.718,-0.600086694491942
32,2.724,-0.593731542557949
32,2.73,-0.587708728060322
32,2.736,-0.581999168848859
32,2.742,-0.576585173718207
32,2.748,-0.571450325983767
32,2.754,-0.566579378268569
32,2.76,-0.561958157299132
32,2.766,-0.557573477650499
32,2.772,-0.553413063504472
32,2.778,-0.549465477593274
32,2.784,-0.545720056595426
32,2.79,-0.54216685233347
32,2.796,-0.538796578195669
32,2.802,-0.535600560267939
32,2.808,-0.532570692718121
32,2.814,-0.529699397024402
32,2.82,-0.526979584683282
32,2.826,-0.524404623071134
32,2.832,-0.521968304167621
32,2.838,-0.519664815879412
32,2.844,-0.517488715729652
32,2.85,-0.515434906702483
32,2.856,-0.513498615053257
32,2.862,-0.511675369913952
32,2.868,-0.509960984540335
32,2.874,-0.508351539062519
32,2.88,-0.506843364614083
32,2.886,-0.505433028727156
32,2.892,-0.504117321891671
32,2.898,-0.50289324518687
32,2.904,-0.501757998901998
32,2.91,-0.500708972070996
32,2.916,-0.499743732853324
32,2.922,-0.498860019699463
32,2.928,-0.498055733245601
32,2.934,-0.497328928887446
32,2.94,-0.496677809987824
32,2.946,-0.496100721677458
32,2.952,-0.495596145212118
32,2.958,-0.495162692853379
32,2.964,-0.494799103243518
32,2.97,-0.494504237248243
32,2.976,-0.494277074244178
32,2.982,-0.494116708830535
32,2.988,-0.494022347947089
32,2.994,-0.493993308383205
32,3,-0.494029014664655
32,3.006,-0.494128997307584
32,3.012,-0.494292891430717
32,3.018,-0.494520435719415
32,3.024,-0.494811471736715
32,3.03,-0.495165943578996
32,3.036,-0.495583897875416
32,3.042,-0.496065484132647
32,3.048,-0.496610955428169
32,3.054,-0.497220669457518
32,3.06,-0.497895089943058
32,3.066,-0.498634788413814
32,3.072,-0.499440446368465
32,3.078,-0.500312857835682
32,3.084,-0.501252932348714
32,3.09,-0.502261698353796
32,3.096,-0.503340307074694
32,3.102,-0.504490036858974
32,3.108,-0.505712298034882
32,3.114,-0.507008638311241
32,3.12,-0.508380748756946
32,3.126,-0.50983047040079
32,3.132,-0.51135980149724
32,3.138,-0.512970905508989
32,3.144,-0.514666119862843
32,3.15,-0.516447965541993
32,3.156,-0.518319157584735
32,3.162,-0.520282616567582
32,3.168,-0.522341481159562
32,3.174,-0.524499121844116
32,3.18,-0.526759155916081
32,3.186,-0.529125463873299
32,3.192,-0.531602207336229
32,3.198,-0.534193848644135
32,3.204,-0.536905172293791
32,3.21,-0.539741308406012
32,3.216,-0.542707758427264
32,3.222,-0.545810423298241
32,3.228,-0.549055634349511
32,3.234,-0.552450187215576
32,3.24,-0.556001379095227
32,3.246,-0.559717049726279
32,3.252,-0.563605626489765
32,3.258,-0.567676174111294
32,3.264,-0.571938449487878
32,3.27,-0.576402962237656
32,3.276,-0.58108104164903
32,3.282,-0.58598491079675
32,3.288,-0.591127768696675
32,3.294,-0.596523881491223
32,3.3,-0.602188683796234
32,3.306,-0.608138891499839
32,3.312,-0.614392627489646
32,3.318,-0.620969561999255
32,3.324,-0.627891069515048
32,3.33,-0.635180404474936
32,3.336,-0.642862898329953
32,3.342,-0.650966180936098
32,3.348,-0.659520429708017
32,3.354,-0.668558650511332
32,3.36,-0.67811699491118
32,3.366,-0.688235119150099
32,3.372,-0.698956591120632
32,3.378,-0.710329352654556
32,3.384,-0.722406245703594
32,3.39,-0.735245612476758
32,3.396,-0.748911981374988
32,3.402,-0.76347685268455
32,3.408,-0.779019600528955
32,3.414,-0.79562851062403
32,3.42,-0.813401977041373
32,3.426,-0.83244988559486
32,3.432,-0.852895216787888
32,3.438,-0.874875907696246
32,3.444,-0.898547019960659
32,3.45,-0.924083270526733
32,3.456,-0.951681993268565
32,3.462,-0.981566613617854
32,3.468,-1.01399073534053
32,3.474,-1.04924295931746
32,3.48,-1.08765257938024
32,3.486,-1.12959633084828
32,3.492,-1.17550640446224
32,3.498,-1.2258799830705
32,3.504,-1.28129061189541
32,3.51,-1.34240177656724
32,3.516,-1.40998313704917
32,3.522,-1.4849299498506
32,3.528,-1.56828630345772
32,3.534,-1.66127288718016
32,3.54,-1.7653200999157
32,3.546,-1.88210736012554
32,3.552,-2.01360946026241
32,3.558,-2.16215064439645
32,3.564,-2.33046664780966
32,3.57,-2.52177399738716
32,3.576,-2.73984404158089
32,3.582,-2.98907577769402
32,3.588,-3.27455537418794
32,3.594,-3.60207921619271
32,3.6,-3.97809750913152
34,1.2,-0.206723409927735
34,1.206,-0.208048258181423
34,1.212,-0.209377623412498
34,1.218,-0.21071157562691
34,1.224,-0.212050187545443
34,1.23,-0.213393534700856
34,1.236,-0.214741695537884
34,1.242,-0.216094751516215
34,1.248,-0.217452787216664
34,1.254,-0.218815890450613
34,1.26,-0.220184152372964
34,1.266,-0.221557667598721
34,1.272,-0.222936534323435
34,1.278,-0.224320854447655
34,1.284,-0.22571073370561
34,1.29,-0.22710628179833
34,1.296,-0.228507612531418
34,1.302,-0.22991484395771
34,1.308,-0.231328098525038
34,1.314,-0.232747503229405
34,1.32,-0.234173189773757
34,1.326,-0.235605294732702
34,1.332,-0.237043959723433
34,1.338,-0.238489331583161
34,1.344,-0.239941562553384
34,1.35,-0.241400810471356
34,1.356,-0.242867238969057
34,1.362,-0.244341017680116
34,1.368,-0.245822322455002
34,1.374,-0.247311335584974
34,1.38,-0.248808246035182
34,1.386,-0.250313249687391
34,1.392,-0.251826549592844
34,1.398,-0.253348356235745
34,1.404,-0.254878887807942
34,1.41,-0.256418370495345
34,1.416,-0.257967038776744
34,1.422,-0.259525135735606
34,1.428,-0.261092913385596
34,1.434,-0.262670633010479
34,1.44,-0.264258565519236
34,1.446,-0.265856991817126
34,1.452,-0.267466203193617
34,1.458,-0.269086501728028
34,1.464,-0.270718200713902
34,1.47,-0.272361625103092
34,1.476,-0.274017111970637
34,1.482,-0.275685011001591
34,1.488,-0.277365685001037
34,1.494,-0.279059510428512
34,1.5,-0.280766877958301
34,1.506,-0.282488193067002
34,1.512,-0.284223876649934
34,1.518,-0.285974365668045
34,1.524,-0.287740113827045
34,1.53,-0.289521592290692
34,1.536,-0.291319290430196
34,1.542,-0.293133716611806
34,1.548,-0.294965399025004
34,1.554,-0.296814886553513
34,1.56,-0.298682749691922
34,1.566,-0.30056958151047
34,1.572,-0.302475998671113
34,1.578,-0.304402642497893
34,1.584,-0.306350180105066
34,1.59,-0.308319305586472
34,1.596,-0.310310741270171
34,1.602,-0.31232523904229
34,1.608,-0.314363581744624
34,1.614,-0.316426584650709
34,1.62,-0.318515097025358
34,1.626,-0.320630003773327
34,1.632,-0.322772227182703
34,1.638,-0.324942728769552
34,1.644,-0.327142511230419
34,1.65,-0.329372620510108
34,1.656,-0.331634147992432
34,1.662,-0.333928232822508
34,1.668,-0.336256064369613
34,1.674,-0.338618884840426
34,1.68,-0.341017992053244
34,1.686,-0.343454742384613
34,1.692,-0.345930553900673
34,1.698,-0.348446909686602
34,1.704,-0.351005361388557
34,1.71,-0.353607532983774
34,1.716,-0.356255124795707
34,1.722,-0.358949917772587
34,1.728,-0.36169377804926
34,1.734,-0.364488661813957
34,1.74,-0.367336620503388
34,1.746,-0.370239806351753
34,1.752,-0.373200478321339
34,1.758,-0.376221008444982
34,1.764,-0.379303888613282
34,1.77,-0.382451737842493
34,1.776,-0.385667310062242
34,1.782,-0.388953502465967
34,1.788,-0.392313364470723
34,1.794,-0.395750107337724
34,1.8,-0.399267114509544
34,1.806,-0.402867952725546
34,1.812,-0.406556383982906
34,1.818,-0.410336378417286
34,1.824,-0.414212128184581
34,1.83,-0.418188062433205
34,1.836,-0.422268863465621
34,1.842,-0.426459484197725
34,1.848,-0.430765167036142
34,1.854,-0.435191464305843
34,1.86,-0.439744260374743
34,1.866,-0.444429795637369
34,1.872,-0.449254692537504
34,1.878,-0.454225983829162
34,1.884,-0.459351143297574
34,1.89,-0.464638119186423
34,1.896,-0.470095370605828
34,1.902,-0.475731907226729
34,1.908,-0.481557332603136
34,1.914,-0.487581891503599
34,1.92,-0.493816521678862
34,1.926,-0.50027291054391
34,1.932,-0.506963557311178
34,1.938,-0.513901841177897
34,1.944,-0.521102096246067
34,1.95,-0.528579693939621
34,1.956,-0.536351133781585
34,1.962,-0.544434143506329
34,1.968,-0.552847789610736
34,1.974,-0.561612599595677
34,1.98,-0.57075069731894
34,1.986,-0.580285953076057
34,1.992,-0.590244150250826
34,1.998,-0.600653170637727
34,2.004,-0.6115432008399
34,2.01,-0.622946962496009
34,2.016,-0.634899969495814
34,2.022,-0.647440815817587
34,2.028,-0.660611498172807
34,2.034,-0.674457778289737
34,2.04,-0.689029590424318
34,2.046,-0.704381500576198
34,2.052,-0.720573224934357
34,2.058,-0.737670216311752
34,2.064,-0.75574432878897
34,2.07,-0.77487457251834
34,2.076,-0.795147972697193
34,2.082,-0.816660549170348
34,2.088,-0.839518436049132
34,2.094,-0.863839164239776
34,2.1,-0.889753133982872
34,2.106,-0.917405309572496
34,2.112,-0.946957174540584
34,2.118,-0.978588992997864
34,2.124,-1.01250243181451
34,2.13,-1.04892360927372
34,2.136,-1.08810664920772
34,2.142,-1.13033783601549
34,2.148,-1.17594048611179
34,2.154,-1.22528067621047
34,2.16,-1.27877399961119
34,2.166,-1.33689355988212
34,2.172,-1.40017945900874
34,2.178,-1.46925009679976
34,2.184,-1.54481567349483
34,2.19,-1.62769438257966
34,2.196,-1.71883190175385
34,2.202,-1.81932494489292
34,2.208,-1.93044983778909
34,2.214,-2.05369734095728
34,2.22,-2.19081528601098
34,2.226,-2.34386105045463
34,2.232,-2.5152665178743
34,2.238,-2.70791903158471
34,2.244,-2.92526306925611
34,2.25,-3.17142913934483
34,2.256,-3.45139905639061
34,2.262,-3.7712208614237
34,2.268,-4.13829323112669
34,2.274,-4.56175012631024
34,2.28,-5.0529951862393
34,2.286,-5.62646887204731
34,2.292,-6.30079365745502
34,2.298,-7.10056376786819
34,2.304,-8.05929445270794
34,2.31,-9.22458786144064
34,2.316,-10.6678455004945
34,2.322,-12.5041016188868
34,2.328,-14.9363646658718
34,2.334,-18.3587397228212
34,2.34,-23.3950711291424
34,2.346,-25.8686369720824
34,2.352,-20.5691989975112
34,2.358,-16.4137297551986
34,2.364,-13.5553400271825
34,2.37,-11.452124090194
34,2.376,-9.82656303976813
34,2.382,-8.52897707172817
34,2.388,-7.47024452016387
34,2.394,-6.59279510967918
34,2.4,-5.85702775779723
34,2.406,-5.23436836184
34,2.412,-4.70344074794166
34,2.418,-4.24781158011894
34,2.424,-3.85458407303851
34,2.43,-3.51347603423621
34,2.436,-3.21618869536329
34,2.442,-2.95595847381826
34,2.448,-2.72722883628686
34,2.454,-2.52540410249993
34,2.46,-2.34666106393424
34,2.466,-2.18780257682433
34,2.472,-2.0461423579168
34,2.478,-1.91941342522434
34,2.484,-1.80569473517763
34,2.49,-1.70335199747875
34,2.496,-1.61098964744947
34,2.502,-1.52741167122298
34,2.508,-1.45158950336577
34,2.514,-1.38263560770146
34,2.52,-1.3197816484261
34,2.526,-1.26236038582033
34,2.532,-1.20979060683381
34,2.538,-1.1615645382181
34,2.544,-1.11723729790389
34,2.55,-1.0764180257337
34,2.556,-1.03876240254376
34,2.562,-1.00396632077936
34,2.568,-0.971760513264983
34,2.574,-0.941905981698512
34,2.58,-0.91419009465606
34,2.586,-0.888423247753532
34,2.592,-0.864435997189376
34,2.598,-0.842076593039304
34,2.604,-0.821208851059001
34,2.61,-0.801710311908621
34,2.616,-0.783470645067276
34,2.622,-0.766390261597093
34,2.628,-0.750379105615699
34,2.634,-0.735355599063386
34,2.64,-0.72124571828185
34,2.646,-0.707982184198787
34,2.652,-0.695503750652211
34,2.658,-0.683754577684125
34,2.664,-0.672683678561559
34,2.67,-0.662244430907454
34,2.676,-0.652394143694536
34,2.682,-0.643093673015475
34,2.688,-0.634307080526381
34,2.694,-0.626001329296604
34,2.7,-0.618146012510303
34,2.706,-0.610713111073008
34,2.712,-0.603676776696658
34,2.718,-0.597013137482392
34,2.724,-0.590700123403369
34,2.73,-0.584717309419539
34,2.736,-0.579045774240553
34,2.742,-0.573667972998447
34,2.748,-0.568567622304557
34,2.754,-0.563729596349322
34,2.76,-0.559139832863753
34,2.766,-0.554785247900861
34,2.772,-0.550653658516711
34,2.778,-0.546733712536929
34,2.784,-0.543014824687316
34,2.79,-0.539487118448422
34,2.796,-0.53614137306541
34,2.802,-0.532968975207114
34,2.808,-0.529961874823475
34,2.814,-0.52711254479916
34,2.82,-0.524413944044044
34,2.826,-0.521859483699382
34,2.832,-0.519442996171893
34,2.838,-0.517158706738013
34,2.844,-0.515001207486877
34,2.85,-0.512965433394206
34,2.856,-0.511046640340231
34,2.862,-0.509240384903438
34,2.868,-0.507542505778647
34,2.874,-0.505949106682797
34,2.88,-0.504456540625284
34,2.886,-0.503061395431486
34,2.892,-0.501760480419136
34,2.898,-0.500550814136548
34,2.904,-0.499429613080787
34,2.91,-0.498394281321395
34,2.916,-0.497442400962658
34,2.922,-0.496571723383661
34,2.928,-0.495780161201323
34,2.934,-0.495065780906884
34,2.94,-0.494426796131118
34,2.946,-0.493861561498038
34,2.952,-0.493368567030847
34,2.958,-0.492946433077643
34,2.964,-0.492593905727839
34,2.97,-0.492309852693364
34,2.976,-0.492093259631713
34,2.982,-0.49194322689071
34,2.988,-0.491858966657311
34,2.994,-0.491839800495352
34,3,-0.491885157259338
34,3.006,-0.491994571373661
34,3.012,-0.492167681468729
34,3.018,-0.492404229367612
34,3.024,-0.492704059418601
34,3.03,-0.493067118171501
34,3.036,-0.493493454396928
34,3.042,-0.493983219450254
34,3.048,-0.49453666798368
34,3.054,-0.495154159011961
34,3.06,-0.495836157339448
34,3.066,-0.496583235358262
34,3.072,-0.497396075229642
34,3.078,-0.498275471463079
34,3.084,-0.499222333910051
34,3.09,-0.500237691192274
34,3.096,-0.501322694586887
34,3.102,-0.502478622394423
34,3.108,-0.50370688481853
34,3.114,-0.505009029390268
34,3.12,-0.506386746973622
34,3.126,-0.507841878393348
34,3.132,-0.509376421731082
34,3.138,-0.510992540340748
34,3.144,-0.512692571640328
34,3.15,-0.514479036743374
34,3.156,-0.516354651000754
34,3.162,-0.518322335531198
34,3.168,-0.520385229827825
34,3.174,-0.522546705537901
34,3.18,-0.524810381523883
34,3.186,-0.527180140326176
34,3.192,-0.52966014616187
34,3.198,-0.532254864609069
34,3.204,-0.534969084143983
34,3.21,-0.537807939717341
34,3.216,-0.540776938578988
34,3.222,-0.543881988584332
34,3.228,-0.547129429244519
34,3.234,-0.550526065814351
34,3.24,-0.554079206747995
34,3.246,-0.557796704893956
34,3.252,-0.56168700284761
34,3.258,-0.565759182933094
