"crack_rot [deg]","Freq [GHz]","dB(S(1,1)) []"
120,2.736,-1.09160734833648
120,2.742,-1.08909537970885
120,2.748,-1.08684139426984
120,2.754,-1.08483179749159
120,2.76,-1.08305400981345
120,2.766,-1.08149638146446
120,2.772,-1.08014811576959
120,2.778,-1.07899920000537
120,2.784,-1.07804034298511
120,2.79,-1.07726291865267
120,2.796,-1.07665891504953
120,2.802,-1.07622088809496
120,2.808,-1.0759419196838
120,2.814,-1.0758155796636
120,2.82,-1.07583589130239
120,2.826,-1.07599729990183
120,2.832,-1.07629464424908
120,2.838,-1.07672313063406
120,2.844,-1.07727830918829
120,2.85,-1.0779560523281
120,2.856,-1.07875253510749
120,2.862,-1.07966421730675
120,2.868,-1.08068782710093
120,2.874,-1.08182034616824
120,2.88,-1.08305899611286
120,2.886,-1.08440122608938
120,2.892,-1.08584470152742
120,2.898,-1.08738729386503
120,2.904,-1.08902707120891
120,2.91,-1.09076228984718
120,2.916,-1.09259138654827
120,2.922,-1.09451297158569
120,2.928,-1.09652582243471
120,2.934,-1.09862887809236
120,2.94,-1.1008212339769
120,2.946,-1.10310213736751
120,2.952,-1.10547098334931
120,2.958,-1.10792731123195
120,2.964,-1.11047080141421
120,2.97,-1.11310127266963
120,2.976,-1.11581867983162
120,2.982,-1.11862311185904
120,2.988,-1.12151479026598
120,2.994,-1.1244940679019
120,3,-1.12756142807061
120,3.006,-1.13071748397908
120,3.012,-1.133962978509
120,3.018,-1.13729878430614
120,3.024,-1.14072590418522
120,3.03,-1.14424547184914
120,3.036,-1.14785875292457
120,3.042,-1.15156714631721
120,3.048,-1.15537218589256
120,3.054,-1.15927554249033
120,3.06,-1.16327902628254
120,3.066,-1.16738458948819
120,3.072,-1.17159432945939
120,3.078,-1.17591049215684
120,3.084,-1.18033547603508
120,3.09,-1.18487183636101
120,3.096,-1.18952228999205
120,3.102,-1.19428972064404
120,3.108,-1.19917718468233
120,3.114,-1.20418791747316
120,3.12,-1.20932534033746
120,3.126,-1.21459306815253
120,3.132,-1.21999491765319
120,3.138,-1.2255349164885
120,3.144,-1.23121731309642
120,3.15,-1.23704658746506
120,3.156,-1.24302746285623
120,3.162,-1.24916491857443
120,3.168,-1.25546420387317
120,3.174,-1.26193085309931
120,3.18,-1.2685707021865
120,3.186,-1.27538990661996
120,3.192,-1.2823949610067
120,3.198,-1.28959272039913
120,3.204,-1.29699042353505
120,3.21,-1.30459571817266
120,3.216,-1.31241668871837
120,3.222,-1.32046188636441
120,3.228,-1.32874036197611
120,3.234,-1.33726170199254
120,3.24,-1.34603606763241
120,3.246,-1.35507423772636
120,3.252,-1.36438765553089
120,3.258,-1.37398847991631
120,3.264,-1.38388964136225
120,3.27,-1.39410490324029
120,3.276,-1.40464892891479
120,3.282,-1.41553735524933
120,3.288,-1.42678687317011
120,3.294,-1.43841531600796
120,3.3,-1.45044175641982
120,3.306,-1.46288661277792
120,3.312,-1.47577176601328
120,3.318,-1.48912068800958
120,3.324,-1.50295858276552
120,3.33,-1.51731254168036
120,3.336,-1.53221171446967
120,3.342,-1.54768749738891
120,3.348,-1.56377374063213
120,3.354,-1.58050697698639
120,3.36,-1.59792667405906
120,3.366,-1.61607551266082
120,3.372,-1.63499969422235
120,3.378,-1.65474928045335
120,3.384,-1.67537856881939
120,3.39,-1.69694650782216
120,3.396,-1.71951715652402
120,3.402,-1.74316019326318
120,3.408,-1.76795147906717
120,3.414,-1.79397368189248
120,3.42,-1.82131696850358
120,3.426,-1.85007977155807
120,3.432,-1.88036964029241
120,3.438,-1.91230418410592
120,3.444,-1.94601211932335
120,3.45,-1.98163443047918
120,3.456,-2.01932565860761
120,3.462,-2.05925533023843
120,3.468,-2.10160954208218
120,3.474,-2.14659271772662
120,3.48,-2.19442955404299
120,3.486,-2.24536717639121
120,3.492,-2.29967752308614
120,3.498,-2.35765998090419
120,3.504,-2.41964429462307
120,3.51,-2.48599377464379
120,3.516,-2.55710882758615
120,3.522,-2.63343083532249
120,3.528,-2.71544640817332
120,3.534,-2.80369203792329
120,3.54,-2.89875917595931
120,3.546,-3.00129976131872
120,3.552,-3.11203222303291
120,3.558,-3.23174798135175
120,3.564,-3.36131847404787
120,3.57,-3.50170273829352
120,3.576,-3.65395558748364
120,3.582,-3.81923643862169
120,3.588,-3.99881887343623
120,3.594,-4.19410106073925
120,3.6,-4.40661723617694
150,1.2,-0.363764779997031
150,1.206,-0.365102289739974
150,1.212,-0.366497754653705
150,1.218,-0.367949242142057
150,1.224,-0.369454838012038
150,1.23,-0.371012647941149
150,1.236,-0.372620798895857
150,1.242,-0.374277440500469
150,1.248,-0.375980746355765
150,1.254,-0.377728915306827
150,1.26,-0.379520172659606
150,1.266,-0.381352771345842
150,1.272,-0.383224993036037
150,1.278,-0.385135149200286
150,1.284,-0.387081582116823
150,1.29,-0.389062665828268
150,1.296,-0.391076807045583
150,1.302,-0.393122445999886
150,1.308,-0.395198057242277
150,1.314,-0.397302150391989
150,1.32,-0.399433270833163
150,1.326,-0.401590000360688
150,1.332,-0.403770957775573
150,1.338,-0.405974799430428
150,1.344,-0.408200219725606
150,1.35,-0.410445951556763
150,1.356,-0.41271076671453
150,1.362,-0.414993476237072
150,1.368,-0.417292930716498
150,1.374,-0.419608020559923
150,1.38,-0.421937676206197
150,1.386,-0.424280868299382
150,1.392,-0.426636607819952
150,1.398,-0.429003946174948
150,1.404,-0.43138197524821
150,1.41,-0.433769827411924
150,1.416,-0.43616667550078
150,1.422,-0.438571732750045
150,1.428,-0.440984252698936
150,1.434,-0.443403529060698
150,1.44,-0.445828895560845
150,1.446,-0.44825972574508
150,1.452,-0.450695432758393
150,1.458,-0.453135469097013
150,1.464,-0.455579326334733
150,1.47,-0.45802653482535
150,1.476,-0.460476663382937
150,1.482,-0.462929318941632
150,1.488,-0.46538414619681
150,1.494,-0.467840827229457
150,1.5,-0.470299081115591
150,1.506,-0.472758663522703
150,1.512,-0.475219366295143
150,1.518,-0.477681017030521
150,1.524,-0.480143478649077
150,1.53,-0.482606648958296
150,1.536,-0.485070460214737
150,1.542,-0.487534878685424
150,1.548,-0.489999904211027
150,1.554,-0.4924655697731
150,1.56,-0.494931941067876
150,1.566,-0.497399116088904
150,1.572,-0.499867224721237
150,1.578,-0.502336428349549
150,1.584,-0.504806919483025
150,1.59,-0.507278921399657
150,1.596,-0.509752687812784
150,1.602,-0.5122285025629
150,1.608,-0.514706679337586
150,1.614,-0.517187561422889
150,1.62,-0.519671521489246
150,1.626,-0.522158961415435
150,1.632,-0.524650312154049
150,1.638,-0.527146033642095
150,1.644,-0.529646614760663
150,1.65,-0.5321525733476
150,1.656,-0.53466445626739
150,1.662,-0.537182839542683
150,1.668,-0.53970832855213
150,1.674,-0.542241558299314
150,1.68,-0.544783193758088
150,1.686,-0.547333930299659
150,1.692,-0.549894494207273
150,1.698,-0.552465643284603
150,1.704,-0.555048167564448
150,1.71,-0.557642890124589
150,1.716,-0.560250668018355
150,1.722,-0.562872393327795
150,1.728,-0.565508994347944
150,1.734,-0.568161436911395
150,1.74,-0.570830725862882
150,1.746,-0.573517906694598
150,1.752,-0.576224067353474
150,1.758,-0.57895034023286
150,1.764,-0.581697904361834
150,1.77,-0.584467987806571
150,1.776,-0.587261870299416
150,1.782,-0.590080886112607
150,1.788,-0.592926427195131
150,1.794,-0.595799946592754
150,1.8,-0.598702962173215
150,1.806,-0.601637060680466
150,1.812,-0.604603902144072
150,1.818,-0.60760522467245
150,1.824,-0.610642849661242
150,1.83,-0.613718687451287
150,1.836,-0.616834743473873
150,1.842,-0.619993124924883
150,1.848,-0.62319604801358
150,1.854,-0.626445845836342
150,1.86,-0.62974497693104
150,1.866,-0.633096034573493
150,1.872,-0.636501756883922
150,1.878,-0.639965037818717
150,1.884,-0.643488939130825
150,1.89,-0.647076703391508
150,1.896,-0.650731768176283
150,1.902,-0.6544577815296
150,1.908,-0.658258618835774
150,1.914,-0.662138401238565
150,1.92,-0.666101515768288
150,1.926,-0.670152637354233
150,1.932,-0.674296752921562
150,1.938,-0.67853918779578
150,1.944,-0.682885634665694
150,1.95,-0.687342185386716
150,1.956,-0.691915365942152
150,1.962,-0.69661217492059
150,1.968,-0.70144012591414
150,1.974,-0.706407294295256
150,1.98,-0.711522368891093
150,1.986,-0.716794709144181
150,1.992,-0.722234408429203
150,1.998,-0.727852364288517
150,2.004,-0.73366035645666
150,2.01,-0.739671133668699
150,2.016,-0.745898510391742
150,2.022,-0.752357474786817
150,2.028,-0.75906430940413
150,2.034,-0.766036726343206
150,2.04,-0.773294018876881
150,2.046,-0.780857231851672
150,2.052,-0.788749353545936
150,2.058,-0.796995532101928
150,2.064,-0.805623320161207
150,2.07,-0.814662951941507
150,2.076,-0.824147657715354
150,2.082,-0.834114021511363
150,2.088,-0.844602388886585
150,2.094,-0.855657332849005
150,2.1,-0.867328187487265
150,2.106,-0.879669660645683
150,2.112,-0.892742539134831
150,2.118,-0.906614502577215
150,2.124,-0.921361065161473
150,2.13,-0.937066668451979
150,2.136,-0.953825953144875
150,2.142,-0.971745243491619
150,2.148,-0.990944285303459
150,2.154,-1.01155828735446
150,2.16,-1.03374032706876
150,2.166,-1.05766419518724
150,2.172,-1.08352777141016
150,2.178,-1.11155704477779
150,2.184,-1.14201092004599
150,2.19,-1.1751869861992
150,2.196,-1.21142846769893
150,2.202,-1.25113263597138
150,2.208,-1.29476103181611
150,2.214,-1.34285194395918
150,2.22,-1.39603571170289
150,2.226,-1.45505357972094
150,2.232,-1.52078104294547
150,2.238,-1.59425689612272
150,2.244,-1.67671956920956
150,2.25,-1.76965281849017
150,2.256,-1.87484349909448
150,2.262,-1.99445503133576
150,2.268,-2.13112138329051
150,2.274,-2.28806806227825
150,2.28,-2.46926894826095
150,2.286,-2.67965114783483
150,2.292,-2.92536496011729
150,2.298,-3.21414351811472
150,2.304,-3.55578855286852
150,2.31,-3.9628386599759
150,2.316,-4.45151192114059
150,2.322,-5.04308188836136
150,2.328,-5.76598118267533
150,2.334,-6.65921684736648
150,2.34,-7.77834588083352
150,2.346,-9.20690485436381
150,2.352,-11.0806677387778
150,2.358,-13.6456184717317
150,2.364,-17.410261332511
150,2.37,-23.2486010756988
150,2.376,-24.0877103765855
150,2.382,-18.0913872788909
150,2.388,-14.1591322785391
150,2.394,-11.5201933445202
150,2.4,-9.61212679485894
150,2.406,-8.16672316773647
150,2.412,-7.03860545117781
150,2.418,-6.13977209017581
150,2.424,-5.41253977287297
150,2.43,-4.81692082661485
150,2.436,-4.32408025227077
150,2.442,-3.91263100381435
150,2.448,-3.5663779839569
150,2.454,-3.27286167901035
150,2.46,-3.02237427572962
150,2.466,-2.80727152243188
150,2.472,-2.6214786281718
150,2.478,-2.4601282968146
150,2.484,-2.31929137494755
150,2.49,-2.19577387454476
150,2.496,-2.08696239824439
150,2.502,-1.99070535314954
150,2.508,-1.90522092869314
150,2.514,-1.82902528342707
150,2.52,-1.76087612016654
150,2.526,-1.69972806778864
150,2.532,-1.64469718475762
150,2.538,-1.59503255582393
150,2.544,-1.55009343830227
150,2.55,-1.50933077559616
150,2.556,-1.47227216673816
150,2.562,-1.43850958552945
150,2.568,-1.40768929856942
150,2.574,-1.37950355053986
150,2.58,-1.3536836766797
150,2.586,-1.32999437318901
150,2.592,-1.30822891132768
150,2.598,-1.2882051239566
150,2.604,-1.26976202700511
150,2.61,-1.25275696495268
150,2.616,-1.23706319048788
150,2.622,-1.22256780527781
150,2.628,-1.20917000218193
150,2.634,-1.19677955999832
150,2.64,-1.18531555049518
150,2.646,-1.17470522448893
150,2.652,-1.16488304942196
150,2.658,-1.15578987553097
150,2.664,-1.14737221149134
150,2.67,-1.13958159353699
150,2.676,-1.13237403462026
150,2.682,-1.12570954229599
150,2.688,-1.11955169577118
150,2.694,-1.11386727402287
150,2.7,-1.10862592810572
150,2.706,-1.10379989179071
150,2.712,-1.09936372553167
150,2.718,-1.09529408947618
150,2.724,-1.09156954184501
150,2.73,-1.08817035951699
150,2.736,-1.08507837809301
150,2.742,-1.08227684908166
150,2.748,-1.07975031216602
150,2.754,-1.07748448077933
150,2.76,-1.07546613944909
150,2.766,-1.07368305156641
150,2.772,-1.07212387640808
150,2.778,-1.07077809438563
150,2.784,-1.06963593962201
150,2.79,-1.06868833906659
150,2.796,-1.0679268574541
150,2.802,-1.06734364749555
150,2.808,-1.06693140476143
150,2.814,-1.0666833267798
150,2.82,-1.06659307592689
150,2.826,-1.06665474573565
150,2.832,-1.06686283028958
150,2.838,-1.06721219640628
150,2.844,-1.06769805834745
150,2.85,-1.06831595482055
150,2.856,-1.06906172806276
150,2.862,-1.06993150482007
150,2.868,-1.07092167905388
150,2.874,-1.07202889622542
150,2.88,-1.07325003902323
150,2.886,-1.07458221441335
150,2.892,-1.07602274190374
150,2.898,-1.07756914292568
150,2.904,-1.07921913124464
150,2.91,-1.08097060432181
150,2.916,-1.0828216355556
150,2.922,-1.08477046733931
150,2.928,-1.08681550487754
150,2.934,-1.08895531070991
150,2.94,-1.09118859989555
150,2.946,-1.09351423581682
150,2.952,-1.09593122656496
150,2.958,-1.09843872187415
150,2.964,-1.10103601057419
150,2.97,-1.10372251853536
150,2.976,-1.10649780708201
150,2.982,-1.10936157185401
150,2.988,-1.11231364209848
150,2.994,-1.1153539803759
150,3,-1.11848268266746
150,3.006,-1.12169997887301
150,3.012,-1.12500623369011
150,3.018,-1.12840194786805
150,3.024,-1.13188775983125
150,3.03,-1.13546444766974
150,3.036,-1.13913293149536
150,3.042,-1.14289427616456
150,3.048,-1.14674969437075
150,3.054,-1.15070055011084
150,3.06,-1.15474836253268
150,3.066,-1.15889481017225
150,3.072,-1.16314173559119
150,3.078,-1.16749115042823
150,3.084,-1.17194524087925
150,3.09,-1.17650637362443
150,3.096,-1.18117710222257
150,3.102,-1.18596017399573
150,3.108,-1.19085853743059
150,3.114,-1.19587535012583
150,3.12,-1.20101398731814
150,3.126,-1.20627805102369
150,3.132,-1.21167137983549
150,3.138,-1.21719805942162
150,3.144,-1.22286243377409
150,3.15,-1.2286691172636
150,3.156,-1.23462300756047
150,3.162,-1.24072929948929
150,3.168,-1.24699349989073
150,3.174,-1.25342144357228
150,3.18,-1.26001931043752
150,3.186,-1.26679364389286
150,3.192,-1.27375137064086
150,3.198,-1.28089982198005
150,3.204,-1.28824675674388
150,3.21,-1.29580038602474
150,3.216,-1.30356939984403
150,3.222,-1.31156299594616
150,3.228,-1.3197909109125
150,3.234,-1.32826345381202
150,3.24,-1.33699154262821
150,3.246,-1.34598674372683
150,3.252,-1.35526131465761
150,3.258,-1.36482825061415
150,3.264,-1.37470133491134
150,3.27,-1.3848951938786
150,3.276,-1.39542535661105
150,3.282,-1.40630832006889
150,3.288,-1.4175616200706
150,3.294,-1.429203908786
150,3.3,-1.44125503940388
150,3.306,-1.45373615872568
150,3.312,-1.46666980852311
150,3.318,-1.48008003659431
150,3.324,-1.49399251856223
150,3.33,-1.50843469158214
150,3.336,-1.52343590126288
150,3.342,-1.53902756326351
150,3.348,-1.55524334120263
150,3.354,-1.57211934271735
150,3.36,-1.58969433573419
150,3.366,-1.60800998726941
150,3.372,-1.62711112736526
150,3.378,-1.64704604109666
150,3.384,-1.66786679195457
150,3.39,-1.68962958033506
150,3.396,-1.71239514134257
150,3.402,-1.7362291866623
150,3.408,-1.76120289587721
150,3.414,-1.78739346331218
150,3.42,-1.81488470729353
150,3.426,-1.84376774962871
150,3.432,-1.87414177415779
150,3.438,-1.90611487442014
150,3.444,-1.9398050018397
150,3.45,-1.97534102738293
150,3.456,-2.01286393141246
150,3.462,-2.05252813847599
150,3.468,-2.09450301607012
150,3.474,-2.1389745590392
150,3.48,-2.18614728425657
150,3.486,-2.23624636363606
150,3.492,-2.28952002739392
150,3.498,-2.34624227388681
150,3.504,-2.40671592736297
150,3.51,-2.47127609066304
150,3.516,-2.54029404639185
150,3.522,-2.61418166746569
150,3.528,-2.69339640636257
150,3.534,-2.77844694204124
150,3.54,-2.86989957457924
150,3.546,-2.96838547042164
150,3.552,-3.07460887616539
150,3.558,-3.18935643664918
150,3.564,-3.31350777468505
150,3.57,-3.44804751639267
150,3.576,-3.59407897978155
150,3.582,-3.75283978795476
150,3.588,-3.92571972655126
150,3.594,-4.11428124447868
150,3.6,-4.32028310756518
180,1.2,-0.363532035824942
180,1.206,-0.364995259952385
180,1.212,-0.366508293793475
180,1.218,-0.368068922672638
180,1.224,-0.369674994255499
180,1.23,-0.371324418385967
180,1.236,-0.37301516686331
180,1.242,-0.374745273161775
180,1.248,-0.376512832095378
180,1.254,-0.378315999430331
180,1.26,-0.380152991447662
180,1.266,-0.382022084458462
180,1.272,-0.383921614274238
180,1.278,-0.385849975634759
180,1.284,-0.38780562159574
180,1.29,-0.389787062878805
180,1.296,-0.391792867185895
180,1.302,-0.393821658480506
180,1.308,-0.395872116237898
180,1.314,-0.39794297466654
180,1.32,-0.400033021902887
180,1.326,-0.40214109918165
180,1.332,-0.404266099983615
180,1.338,-0.406406969163043
180,1.344,-0.408562702056732
180,1.35,-0.410732343576589
180,1.356,-0.412914987287778
180,1.362,-0.415109774474258
180,1.368,-0.417315893193607
180,1.374,-0.419532577323004
180,1.38,-0.421759105598085
180,1.386,-0.423994800646555
180,1.392,-0.426239028018212
180,1.398,-0.428491195213129
180,1.404,-0.430750750709698
180,1.41,-0.433017182994167
180,1.416,-0.435290019593319
180,1.422,-0.437568826111905
180,1.428,-0.439853205276387
180,1.434,-0.442142795986639
180,1.44,-0.444437272377047
180,1.446,-0.446736342888629
180,1.452,-0.449039749353619
180,1.458,-0.451347266094072
180,1.464,-0.453658699035932
180,1.47,-0.455973884840054
180,1.476,-0.458292690051654
180,1.482,-0.460615010269633
180,1.488,-0.462940769337224
180,1.494,-0.465269918555457
180,1.5,-0.467602435920811
180,1.506,-0.469938325388609
180,1.512,-0.472277616163541
180,1.518,-0.474620362018828
180,1.524,-0.476966640645465
180,1.53,-0.479316553033119
180,1.536,-0.481670222884095
180,1.542,-0.484027796062016
180,1.548,-0.48638944007671
180,1.554,-0.488755343606937
180,1.56,-0.491125716062593
180,1.566,-0.493500787188057
180,1.572,-0.495880806708446
180,1.578,-0.498266044020524
180,1.584,-0.500656787930141
180,1.59,-0.503053346438093
180,1.596,-0.505456046576431
180,1.602,-0.507865234297279
180,1.608,-0.510281274416341
180,1.614,-0.512704550613378
180,1.62,-0.515135465492085
180,1.626,-0.517574440701866
180,1.632,-0.520021917124196
180,1.638,-0.522478355126423
180,1.644,-0.524944234885992
180,1.65,-0.527420056788314
180,1.656,-0.529906341901702
180,1.662,-0.532403632532966
180,1.668,-0.534912492867663
180,1.674,-0.537433509699081
180,1.68,-0.539967293250517
180,1.686,-0.542514478095643
180,1.692,-0.545075724182167
180,1.698,-0.547651717964382
180,1.704,-0.550243173650685
180,1.71,-0.552850834572508
180,1.716,-0.555475474681915
180,1.722,-0.55811790018531
180,1.728,-0.560778951321777
180,1.734,-0.563459504294917
180,1.74,-0.566160473368105
180,1.746,-0.568882813133784
180,1.752,-0.57162752096843
180,1.758,-0.574395639685835
180,1.764,-0.57718826040257
180,1.77,-0.580006525630646
180,1.776,-0.582851632613886
180,1.782,-0.585724836926032
180,1.788,-0.588627456350272
180,1.794,-0.591560875061833
180,1.8,-0.594526548137309
180,1.806,-0.597526006416685
180,1.812,-0.600560861746643
180,1.818,-0.603632812636514
180,1.824,-0.606743650361341
180,1.83,-0.609895265550153
180,1.836,-0.613089655301232
180,1.842,-0.616328930870678
180,1.848,-0.619615325985207
180,1.854,-0.622951205835673
180,1.86,-0.62633907681368
180,1.866,-0.629781597060291
180,1.872,-0.633281587903616
180,1.878,-0.636842046270229
180,1.884,-0.640466158164823
180,1.89,-0.644157313323283
180,1.896,-0.647919121156153
180,1.902,-0.651755428112896
180,1.908,-0.655670336612683
180,1.914,-0.659668225704227
180,1.92,-0.663753773637062
180,1.926,-0.66793198254799
180,1.932,-0.672208205491798
180,1.938,-0.676588176073406
180,1.944,-0.681078040970742
180,1.95,-0.685684395674396
180,1.956,-0.690414323811898
180,1.962,-0.695275440472364
180,1.968,-0.700275940002004
180,1.974,-0.705424648803896
180,1.98,-0.710731083747792
180,1.986,-0.716205516878901
180,1.992,-0.72185904721066
180,1.998,-0.727703680497567
180,2.004,-0.733752418012795
180,2.01,-0.74001935550466
180,2.016,-0.746519793679377
180,2.022,-0.753270361760456
180,2.028,-0.760289155911006
180,2.034,-0.767595894582458
180,2.04,-0.77521209317786
180,2.046,-0.783161260800209
180,2.052,-0.791469122306875
180,2.058,-0.800163869423986
180,2.064,-0.809276445306076
180,2.07,-0.818840867676712
180,2.076,-0.828894596580078
180,2.082,-0.839478953841968
180,2.088,-0.850639602619198
180,2.094,-0.862427096955617
180,2.1,-0.874897513118645
180,2.106,-0.888113176734016
180,2.112,-0.902143502459632
180,2.118,-0.917065966253274
180,2.124,-0.932967234337167
180,2.13,-0.949944477923874
180,2.136,-0.968106908870545
180,2.142,-0.987577578963087
180,2.148,-1.00849549486794
180,2.154,-1.03101811240347
180,2.16,-1.05532428828894
180,2.166,-1.08161778571797
180,2.172,-1.11013145300827
180,2.178,-1.14113222354272
180,2.184,-1.17492712200143
180,2.19,-1.21187050880912
180,2.196,-1.25237285485319
180,2.202,-1.29691141593702
180,2.208,-1.3460432765562
180,2.214,-1.40042136270918
180,2.22,-1.4608141934071
180,2.226,-1.52813036365013
180,2.232,-1.60344904607358
180,2.238,-1.68805818923136
180,2.244,-1.78350261226618
180,2.25,-1.8916448972131
180,2.256,-2.01474293081944
180,2.262,-2.15554924853463
180,2.268,-2.31743913514867
180,2.274,-2.50457697290888
180,2.28,-2.72213397579417
180,2.286,-2.97657584766764
180,2.292,-3.27604719760694
180,2.298,-3.63089290187058
180,2.304,-4.05437932102047
180,2.31,-4.56371932933631
180,2.316,-5.18158404668119
180,2.322,-5.93844571973261
180,2.328,-6.87644870623942
180,2.334,-8.05633091728617
180,2.34,-9.57102199750855
180,2.346,-11.575507116074
180,2.352,-14.3615756607008
180,2.358,-18.5650693305772
180,2.364,-25.0204797876333
180,2.37,-22.953401099683
180,2.376,-17.1476110287485
180,2.382,-13.5268598631934
180,2.388,-11.0656745799397
180,2.394,-9.26862335661237
180,2.4,-7.89852355881391
180,2.406,-6.82443038613811
180,2.412,-5.9658454590972
180,2.418,-5.2693956948878
180,2.424,-4.69777517878229
180,2.43,-4.22392282913635
180,2.436,-3.82767991854247
180,2.442,-3.49373103871298
180,2.448,-3.2102625796049
180,2.454,-2.96804995745192
180,2.46,-2.75981575307782
180,2.466,-2.57976694324851
180,2.472,-2.4232548096605
180,2.478,-2.28652122317231
180,2.484,-2.16650704859666
180,2.49,-2.06070597492246
180,2.496,-1.96705200815435
180,2.502,-1.88383218597996
180,2.508,-1.80961836826825
180,2.514,-1.74321357466703
180,2.52,-1.68360949867182
180,2.526,-1.62995266763561
180,2.532,-1.58151733418431
180,2.538,-1.53768364033651
180,2.544,-1.49791993566732
180,2.55,-1.46176838636011
180,2.556,-1.42883320525364
180,2.562,-1.39877098008509
180,2.568,-1.37128268973965
180,2.574,-1.34610708501084
180,2.58,-1.32301517747419
180,2.586,-1.30180563227922
180,2.592,-1.28230090147892
180,2.598,-1.26434396658188
180,2.604,-1.24779558432236
180,2.61,-1.23253194971232
180,2.616,-1.21844270642227
180,2.622,-1.20542924732101
180,2.628,-1.1934032582714
180,2.634,-1.18228546655787
180,2.64,-1.17200456202411
180,2.646,-1.16249626444545
180,2.652,-1.15370251510283
180,2.658,-1.14557077416161
180,2.664,-1.13805340844545
180,2.67,-1.1311071566571
180,2.676,-1.12469266113398
180,2.682,-1.11877405691502
180,2.688,-1.11331861030045
180,2.694,-1.10829640025945
180,2.7,-1.10368003702198
180,2.706,-1.09944441301584
180,2.712,-1.0955664820035
180,2.718,-1.09202506285906
180,2.724,-1.08880066492142
180,2.73,-1.08587533228012
180,2.736,-1.08323250470818
180,2.742,-1.08085689326107
180,2.748,-1.07873436882174
180,2.754,-1.07685186209468
180,2.76,-1.0751972737439
180,2.766,-1.07375939353437
180,2.772,-1.0725278274787
180,2.778,-1.07149293211392
180,2.784,-1.07064575513882
180,2.79,-1.06997798173552
180,2.796,-1.06948188597832
180,2.802,-1.06915028680295
180,2.808,-1.06897650807019
180,2.814,-1.06895434231104
180,2.82,-1.06907801778722
180,2.826,-1.06934216854136
180,2.832,-1.0697418071475
180,2.838,-1.07027229990377
180,2.844,-1.07092934423705
180,2.85,-1.07170894811398
180,2.856,-1.07260741127432
180,2.862,-1.073621308122
180,2.868,-1.0747474721261
180,2.874,-1.07598298159946
180,2.88,-1.07732514673554
180,2.886,-1.07877149779693
180,2.892,-1.080319774359
180,2.898,-1.08196791552211
180,2.904,-1.08371405101438
180,2.91,-1.0855564931147
180,2.916,-1.08749372933265
180,2.922,-1.08952441578831
180,2.928,-1.09164737124047
180,2.934,-1.09386157171725
180,2.94,-1.09616614570733
180,2.946,-1.09856036987458
180,2.952,-1.10104366526304
180,2.958,-1.1036155939618
180,2.964,-1.10627585620409
180,2.97,-1.10902428787659
180,2.976,-1.11186085841872
180,2.982,-1.11478566909391
180,2.988,-1.11779895161766
180,2.994,-1.12090106712924
180,3,-1.1240925054966
180,3.006,-1.12737388494577
180,3.012,-1.13074595200878
180,3.018,-1.13420958178541
180,3.024,-1.13776577851712
180,3.03,-1.1414156764726
180,3.036,-1.14516054114706
180,3.042,-1.1490017707793
180,3.048,-1.15294089819271
180,3.054,-1.15697959296814
180,3.06,-1.16111966395994
180,3.066,-1.16536306216708
180,3.072,-1.16971188397563
180,3.078,-1.17416837478977
180,3.084,-1.17873493307247
180,3.09,-1.18341411481919
180,3.096,-1.18820863849124
180,3.102,-1.1931213904388
180,3.108,-1.1981554308473
180,3.114,-1.20331400024438
180,3.12,-1.20860052660903
180,3.126,-1.21401863312928
180,3.132,-1.21957214665902
180,3.138,-1.22526510693075
180,3.144,-1.2311017765861
180,3.15,-1.23708665209292
180,3.156,-1.24322447562422
180,3.162,-1.24952024798226
180,3.168,-1.25597924265906
180,3.174,-1.26260702113413
180,3.18,-1.2694094495199
180,3.186,-1.27639271667667
180,3.192,-1.28356335393092
180,3.198,-1.29092825654438
180,3.204,-1.29849470709577
180,3.21,-1.30627040095372
180,3.216,-1.3142634740373
180,3.222,-1.32248253308034
180,3.228,-1.33093668863806
180,3.234,-1.33963559109858
180,3.24,-1.3485894699892
180,3.246,-1.35780917689694
180,3.252,-1.36730623235642
180,3.258,-1.37709287709466
180,3.264,-1.38718212806358
180,3.27,-1.39758783973635
180,3.276,-1.40832477119451
180,3.282,-1.4194086595887
180,3.288,-1.43085630061913
180,3.294,-1.44268563675108
180,3.3,-1.4549158539591
180,3.306,-1.46756748787994
180,3.312,-1.48066254035113
180,3.318,-1.49422460742012
180,3.324,-1.50827902002923
180,3.33,-1.52285299871618
180,3.336,-1.53797582382017
180,3.342,-1.55367902285096
180,3.348,-1.56999657686566
180,3.354,-1.58696514790688
180,3.36,-1.60462432978924
180,3.366,-1.62301692478137
180,3.372,-1.642189249021
180,3.378,-1.66219146982474
180,3.384,-1.68307797841392
180,3.39,-1.70490780198036
180,3.396,-1.72774505946086
180,3.402,-1.75165946588538
180,3.408,-1.77672689071194
180,3.414,-1.80302997616855
180,3.42,-1.83065882229182
180,3.426,-1.85971174608846
180,3.432,-1.89029612305339
180,3.438,-1.9225293201599
180,3.444,-1.95653973039553
180,3.45,-1.99246791995324
180,3.456,-2.03046790029943
180,3.462,-2.0707085385246
180,3.468,-2.11337512063244
180,3.474,-2.15867108372674
180,3.48,-2.2068199343956
180,3.486,-2.25806737194813
180,3.492,-2.31268363649797
180,3.498,-2.37096610317451
180,3.504,-2.43324214493373
180,3.51,-2.49987228748167
