"d [mm]","Freq [GHz]","dB(S(1,1)) []"
16,2.496,-2.12343848855248
16,2.502,-1.99537407343495
16,2.508,-1.88016320663206
16,2.514,-1.77621835305741
16,2.52,-1.68218067146976
16,2.526,-1.59688289425259
16,2.532,-1.51931885970421
16,2.538,-1.44861839365558
16,2.544,-1.38402651600683
16,2.55,-1.32488616096356
16,2.556,-1.27062376452738
16,2.562,-1.22073720127407
16,2.568,-1.17478565337708
16,2.574,-1.13238107461567
16,2.58,-1.09318097552262
16,2.586,-1.05688230647809
16,2.592,-1.02321625619096
16,2.598,-0.991943815737799
16,2.604,-0.962851984790502
16,2.61,-0.935750518130398
16,2.616,-0.910469128021602
16,2.622,-0.886855072286516
16,2.628,-0.864771069615742
16,2.634,-0.84409349324879
16,2.64,-0.824710802075575
16,2.646,-0.80652217474806
16,2.652,-0.789436317810235
16,2.658,-0.773370423356859
16,2.664,-0.758249255482322
16,2.67,-0.744004347913921
16,2.676,-0.730573297847307
16,2.682,-0.717899143204372
16,2.688,-0.705929812387121
16,2.694,-0.694617637164708
16,2.7,-0.683918920652688
16,2.706,-0.67379355346399
16,2.712,-0.664204672062837
16,2.718,-0.655118354162905
16,2.724,-0.646503346702278
16,2.73,-0.638330822518705
16,2.736,-0.630574162354797
16,2.742,-0.623208759257636
16,2.748,-0.616211842810912
16,2.754,-0.60956232096012
16,2.76,-0.603240637469409
16,2.766,-0.597228643289583
16,2.772,-0.591509480325225
16,2.778,-0.586067476270188
16,2.784,-0.580888049338254
16,2.79,-0.575957621853032
16,2.796,-0.571263541781062
16,2.802,-0.566794011396792
16,2.808,-0.562538022359904
16,2.814,-0.55848529656594
16,2.82,-0.554626232201759
16,2.826,-0.550951854499724
16,2.832,-0.547453770739176
16,2.838,-0.544124129092154
16,2.844,-0.540955580953145
16,2.85,-0.537941246430304
16,2.856,-0.535074682709339
16,2.862,-0.532349855030791
16,2.868,-0.529761110048069
16,2.874,-0.527303151357071
16,2.88,-0.524971017009156
16,2.886,-0.52276005883819
16,2.892,-0.520665923448789
16,2.898,-0.518684534728249
16,2.904,-0.516812077757831
16,2.91,-0.515044984011246
16,2.916,-0.513379917739043
16,2.922,-0.511813763447412
16,2.928,-0.510343614388611
16,2.934,-0.508966761988344
16,2.94,-0.507680686142611
16,2.946,-0.506483046323037
16,2.952,-0.505371673435714
16,2.958,-0.504344562384055
16,2.964,-0.50339986529101
16,2.97,-0.502535885340752
16,2.976,-0.501751071203876
16,2.982,-0.501044012014307
16,2.988,-0.50041343286948
16,2.994,-0.499858190828764
16,3,-0.49937727138836
16,3.006,-0.498969785413579
16,3.012,-0.498634966512455
16,3.018,-0.498372168837133
16,3.024,-0.498180865302067
16,3.03,-0.498060646210535
16,3.036,-0.498011218283365
16,3.042,-0.498032404086037
16,3.048,-0.498124141852865
16,3.054,-0.498286485708963
16,3.06,-0.498519606293421
16,3.066,-0.498823791789203
16,3.072,-0.499199449367845
16,3.078,-0.49964710705963
16,3.084,-0.50016741606239
16,3.09,-0.500761153505078
16,3.096,-0.501429225684896
16,3.102,-0.502172671800209
16,3.108,-0.502992668204557
16,3.114,-0.503890533210758
16,3.12,-0.504867732478065
16,3.126,-0.505925885019356
16,3.132,-0.507066769870162
16,3.138,-0.508292333466187
16,3.144,-0.509604697781576
16,3.15,-0.511006169286204
16,3.156,-0.512499248787124
16,3.162,-0.514086642226452
16,3.168,-0.515771272516366
16,3.174,-0.517556292501144
16,3.18,-0.519445099145951
16,3.186,-0.521441349063849
16,3.192,-0.523548975504906
16,3.198,-0.525772206945446
16,3.204,-0.528115587431634
16,3.21,-0.530583998849019
16,3.216,-0.53318268531006
16,3.222,-0.535917279874053
16,3.228,-0.538793833839394
16,3.234,-0.541818848876768
16,3.24,-0.544999312304651
16,3.246,-0.548342735844941
16,3.252,-0.551857198238699
16,3.258,-0.55555139214931
16,3.264,-0.559434675834283
16,3.27,-0.563517130128772
16,3.276,-0.567809621353973
16,3.282,-0.572323870843836
16,3.288,-0.577072531875773
16,3.294,-0.582069274896354
16,3.3,-0.587328882054098
16,3.306,-0.592867352191177
16,3.312,-0.598702017606228
16,3.318,-0.604851674086184
16,3.324,-0.611336725919541
16,3.33,-0.618179347851935
16,3.336,-0.625403666233422
16,3.342,-0.63303596194217
16,3.348,-0.641104898059669
16,3.354,-0.649641775728367
16,3.36,-0.658680822155249
16,3.366,-0.668259515348376
16,3.372,-0.678418950905335
16,3.378,-0.689204257032417
16,3.384,-0.700665064985983
16,3.39,-0.712856043321791
16,3.396,-0.725837505749694
16,3.402,-0.739676104061615
16,3.408,-0.7544456195818
16,3.414,-0.770227868940814
16,3.42,-0.787113742772819
16,3.426,-0.805204399268028
16,3.432,-0.824612638486054
16,3.438,-0.845464488078795
16,3.444,-0.867901036737273
16,3.45,-0.892080558447207
16,3.456,-0.918180978728555
16,3.462,-0.946402743696901
16,3.468,-0.976972164309844
16,3.474,-1.01014532187987
16,3.48,-1.04621263720793
16,3.486,-1.08550422489938
16,3.492,-1.12839617693244
16,3.498,-1.17531794565349
16,3.504,-1.22676102619664
16,3.51,-1.28328917164344
16,3.516,-1.34555041020073
16,3.522,-1.41429117032817
16,3.528,-1.49037285328759
16,3.534,-1.57479121613737
16,3.54,-1.66869892986758
16,3.546,-1.77343163716161
16,3.552,-1.89053771912558
16,3.558,-2.02181173628654
16,3.564,-2.16933104882309
16,3.57,-2.33549430348029
16,3.576,-2.52305907346026
16,3.582,-2.73517358910097
16,3.588,-2.97539361779275
16,3.594,-3.24766920703901
16,3.6,-3.55627571072427
18,1.2,-0.222244954491288
18,1.206,-0.223550115428314
18,1.212,-0.224857470163107
18,1.218,-0.226167096824297
18,1.224,-0.22747907555042
18,1.23,-0.22879348859247
18,1.236,-0.230110420418369
18,1.242,-0.231429957819568
18,1.248,-0.232752190019881
18,1.254,-0.234077208786763
18,1.26,-0.235405108545152
18,1.266,-0.236735986494057
18,1.272,-0.238069942726066
18,1.278,-0.239407080349958
18,1.284,-0.240747505616592
18,1.29,-0.242091328048302
18,1.296,-0.243438660571935
18,1.302,-0.244789619655829
18,1.308,-0.246144325450873
18,1.314,-0.247502901935912
18,1.32,-0.248865477067769
18,1.326,-0.250232182936044
18,1.332,-0.251603155923062
18,1.338,-0.252978536869148
18,1.344,-0.254358471243587
18,1.35,-0.255743109321517
18,1.356,-0.257132606367108
18,1.362,-0.258527122823334
18,1.368,-0.259926824508702
18,1.374,-0.261331882821286
18,1.38,-0.262742474950462
18,1.386,-0.264158784096761
18,1.392,-0.26558099970022
18,1.398,-0.267009317677737
18,1.404,-0.268443940669842
18,1.41,-0.269885078297446
18,1.416,-0.271332947429019
18,1.422,-0.27278777245883
18,1.428,-0.274249785596748
18,1.434,-0.275719227170301
18,1.44,-0.27719634593957
18,1.446,-0.278681399425687
18,1.452,-0.280174654253572
18,1.458,-0.281676386509771
18,1.464,-0.283186882116134
18,1.47,-0.284706437220253
18,1.476,-0.286235358603535
18,1.482,-0.287773964107907
18,1.488,-0.289322583082139
18,1.494,-0.290881556848965
18,1.5,-0.292451239194003
18,1.506,-0.2940319968779
18,1.512,-0.295624210172802
18,1.518,-0.297228273424718
18,1.524,-0.2988445956431
18,1.53,-0.300473601119297
18,1.536,-0.302115730075542
18,1.542,-0.30377143934618
18,1.548,-0.305441203093119
18,1.554,-0.307125513557426
18,1.56,-0.3088248818493
18,1.566,-0.310539838778618
18,1.572,-0.312270935728575
18,1.578,-0.314018745574981
18,1.584,-0.315783863653993
18,1.59,-0.317566908781272
18,1.596,-0.319368524325746
18,1.602,-0.321189379341348
18,1.608,-0.323030169760387
18,1.614,-0.324891619652455
18,1.62,-0.326774482553005
18,1.626,-0.328679542866102
18,1.632,-0.330607617346106
18,1.638,-0.332559556663474
18,1.644,-0.334536247060133
18,1.65,-0.336538612100429
18,1.656,-0.338567614523946
18,1.662,-0.340624258207091
18,1.668,-0.342709590240791
18,1.674,-0.344824703132257
18,1.68,-0.346970737139314
18,1.686,-0.349148882746556
18,1.692,-0.351360383293224
18,1.698,-0.35360653776353
18,1.704,-0.355888703751014
18,1.71,-0.358208300609401
18,1.716,-0.36056681280353
18,1.722,-0.362965793474928
18,1.728,-0.365406868237923
18,1.734,-0.367891739223384
18,1.74,-0.370422189388761
18,1.746,-0.373000087114557
18,1.752,-0.375627391109189
18,1.758,-0.378306155645983
18,1.764,-0.381038536158266
18,1.77,-0.383826795220686
18,1.776,-0.386673308947433
18,1.782,-0.389580573840831
18,1.788,-0.392551214126732
18,1.794,-0.395587989616569
18,1.8,-0.398693804139529
18,1.806,-0.401871714592427
18,1.812,-0.405124940659329
18,1.818,-0.408456875257958
18,1.824,-0.411871095775357
18,1.83,-0.415371376161453
18,1.836,-0.418961699955824
18,1.842,-0.422646274330515
18,1.848,-0.426429545240078
18,1.854,-0.43031621377919
18,1.86,-0.434311253858625
18,1.866,-0.438419931321715
18,1.872,-0.442647824636371
18,1.878,-0.447000847311959
18,1.884,-0.45148527220645
18,1.89,-0.456107757907059
18,1.896,-0.460875377387874
18,1.902,-0.465795649170412
18,1.908,-0.47087657123852
18,1.914,-0.476126657987543
18,1.92,-0.481554980519942
18,1.926,-0.487171210635793
18,1.932,-0.492985668907774
18,1.938,-0.499009377276569
18,1.944,-0.505254116655439
18,1.95,-0.511732490092276
18,1.956,-0.518457992105574
18,1.962,-0.5254450848879
18,1.968,-0.532709282158695
18,1.974,-0.540267241548821
18,1.98,-0.548136866514446
18,1.986,-0.556337418909683
18,1.992,-0.564889643498746
18,1.998,-0.573815905862424
18,2.004,-0.583140345353885
18,2.01,-0.59288904499009
18,2.016,-0.603090220432072
18,2.022,-0.613774430516759
18,2.028,-0.624974812161756
18,2.034,-0.636727342881748
18,2.04,-0.649071134640933
18,2.046,-0.662048763333045
18,2.052,-0.675706638843762
18,2.058,-0.69009542142767
18,2.064,-0.705270491045166
18,2.07,-0.72129247737972
18,2.076,-0.738227859524455
18,2.082,-0.756149645827389
18,2.088,-0.775138146163272
18,2.094,-0.79528185101378
18,2.1,-0.816678434256076
18,2.106,-0.839435899567503
18,2.112,-0.863673893955685
18,2.118,-0.889525216247621
18,2.124,-0.917137553576867
18,2.13,-0.946675485192221
18,2.136,-0.97832280051862
18,2.142,-1.01228518763717
18,2.148,-1.04879335959768
18,2.154,-1.0881066997132
18,2.16,-1.13051752381598
18,2.166,-1.17635607814116
18,2.172,-1.22599641701865
18,2.178,-1.27986333613299
18,2.184,-1.33844057634298
18,2.19,-1.40228056198879
18,2.196,-1.47201599891696
18,2.202,-1.54837373461787
18,2.208,-1.63219138051788
18,2.214,-1.72443732079319
18,2.22,-1.82623489148424
18,2.226,-1.9388917198051
18,2.232,-2.06393548271678
18,2.238,-2.20315769961404
18,2.244,-2.35866765112088
18,2.25,-2.5329591672062
18,2.256,-2.72899393535715
18,2.262,-2.95030627548155
18,2.268,-3.20113623102323
18,2.274,-3.48660070732423
18,2.28,-3.81291689986502
18,2.286,-4.1876995710728
18,2.292,-4.62036603873274
18,2.298,-5.12270423381787
18,2.304,-5.70969828521441
18,2.31,-6.40078047147171
18,2.316,-7.22182744537753
18,2.322,-8.20853688009441
18,2.328,-9.41255649572036
18,2.334,-10.913624237828
18,2.34,-12.8465374586299
18,2.346,-15.4716950925989
18,2.352,-19.4147876131522
18,2.358,-27.0454825156449
18,2.364,-33.4346144248562
18,2.37,-21.5692536763241
18,2.376,-16.7384331935329
18,2.382,-13.723622812139
18,2.388,-11.5686019704234
18,2.394,-9.92265605211142
18,2.4,-8.6162451049372
18,2.406,-7.55337911202491
18,2.412,-6.67373914904571
18,2.418,-5.93652846578107
18,2.424,-5.31263574133106
18,2.43,-4.78044921067184
18,2.436,-4.32344423018819
18,2.442,-3.92870237011844
18,2.448,-3.58595231051107
18,2.454,-3.28691971129607
18,2.46,-3.02486929453348
18,2.466,-2.79427192360443
18,2.472,-2.59055624312604
18,2.478,-2.40991953096421
18,2.484,-2.24918124877433
18,2.49,-2.10566814615027
18,2.496,-1.97712315476996
18,2.502,-1.86163251312567
18,2.508,-1.75756704651475
18,2.514,-1.66353455611731
18,2.52,-1.57834100353755
18,2.526,-1.50095871046896
18,2.532,-1.43050018878308
18,2.538,-1.36619651451174
18,2.544,-1.30737938683136
18,2.55,-1.25346618881056
18,2.556,-1.20394750342324
18,2.562,-1.15837664556903
18,2.568,-1.11636085547958
18,2.574,-1.07755386605296
18,2.58,-1.04164961021669
18,2.586,-1.00837687731458
18,2.592,-0.977494762007094
18,2.598,-0.948788777015701
18,2.604,-0.922067523594098
18,2.61,-0.897159831937154
18,2.616,-0.873912298682857
18,2.622,-0.852187160885252
18,2.628,-0.831860455863797
18,2.634,-0.812820424584939
18,2.64,-0.794966123039795
18,2.646,-0.778206211715313
18,2.652,-0.762457897930788
18,2.658,-0.747646009700831
18,2.664,-0.733702183030144
18,2.67,-0.720564147259029
18,2.676,-0.708175095353582
18,2.682,-0.696483127946962
18,2.688,-0.685440761549627
18,2.694,-0.675004492707286
18,2.7,-0.665134411037692
18,2.706,-0.655793855055065
18,2.712,-0.646949105522407
18,2.718,-0.638569111780662
18,2.724,-0.630625247109008
18,2.73,-0.623091089688612
18,2.736,-0.61594222618667
18,2.742,-0.609156075359407
18,2.748,-0.602711729401581
18,2.754,-0.596589811053973
18,2.76,-0.590772344725386
18,2.766,-0.585242640098377
18,2.772,-0.57998518687217
18,2.778,-0.574985559456387
18,2.784,-0.570230330568752
18,2.79,-0.565706992811695
18,2.796,-0.561403887408905
18,2.802,-0.557310139376039
18,2.808,-0.55341559848132
18,2.814,-0.549710785423205
18,2.82,-0.546186842715461
18,2.826,-0.542835489825194
18,2.832,-0.539648982158425
18,2.838,-0.536620073530859
18,2.844,-0.533741981799799
18,2.85,-0.531008357366848
18,2.856,-0.528413254291238
18,2.862,-0.525951103780095
18,2.868,-0.523616689845789
18,2.874,-0.521405126941667
18,2.88,-0.519311839406187
18,2.886,-0.517332542562478
18,2.892,-0.51546322533533
18,2.898,-0.513700134261095
18,2.904,-0.512039758778218
18,2.91,-0.510478817696861
18,2.916,-0.509014246756052
18,2.922,-0.50764318718545
18,2.928,-0.506362975196961
18,2.934,-0.505171132338613
18,2.94,-0.50406535664958
18,2.946,-0.503043514561392
18,2.952,-0.502103633495529
18,2.958,-0.501243895112814
18,2.964,-0.500462629174393
18,2.97,-0.499758307978338
18,2.976,-0.499129541339697
18,2.982,-0.498575072085415
18,2.988,-0.498093772038911
18,2.994,-0.497684638472001
18,3,-0.497346791005006
18,3.006,-0.497079468938399
18,3.012,-0.496882029002083
18,3.018,-0.496753943510836
18,3.024,-0.496694798916843
18,3.03,-0.496704294752556
18,3.036,-0.496782242959493
18,3.042,-0.496928567600641
18,3.048,-0.497143304956609
18,3.054,-0.497426604007734
18,3.06,-0.497778727306735
18,3.066,-0.498200052248735
18,3.072,-0.498691072748108
18,3.078,-0.499252401333699
18,3.084,-0.49988477167707
18,3.09,-0.500589041570742
18,3.096,-0.501366196376663
18,3.102,-0.502217352968034
18,3.108,-0.503143764191078
18,3.114,-0.504146823877033
18,3.12,-0.505228072438317
18,3.126,-0.506389203087417
18,3.132,-0.507632068721494
18,3.138,-0.508958689520824
18,3.144,-0.510371261314928
18,3.15,-0.511872164776366
18,3.156,-0.513463975508991
18,3.162,-0.515149475105071
18,3.168,-0.516931663254168
18,3.174,-0.518813770995877
18,3.18,-0.520799275219124
18,3.186,-0.522891914522221
18,3.192,-0.525095706561003
18,3.198,-0.527414967026906
18,3.204,-0.529854330413183
18,3.21,-0.532418772745928
18,3.216,-0.535113636477148
18,3.222,-0.537944657760489
18,3.228,-0.540917996356584
18,3.234,-0.544040268444626
18,3.24,-0.547318582650535
18,3.246,-0.55076057964022
18,3.252,-0.554374475669796
18,3.258,-0.558169110533948
18,3.264,-0.562154000409709
18,3.27,-0.566339396157067
18,3.276,-0.570736347710992
18,3.282,-0.575356775283178
18,3.288,-0.580213548187925
18,3.294,-0.585320572216651
18,3.3,-0.590692886612595
18,3.306,-0.596346771843065
18,3.312,-0.602299869535266
18,3.318,-0.608571316136761
18,3.324,-0.615181892087027
18,3.33,-0.622154188548716
18,3.336,-0.629512794051323
18,3.342,-0.637284503754641
18,3.348,-0.645498554452639
18,3.354,-0.654186888921804
18,3.36,-0.663384453784116
18,3.366,-0.673129535718634
18,3.372,-0.683464141636862
18,3.378,-0.694434429356362
18,3.384,-0.706091196392744
18,3.39,-0.718490435773527
18,3.396,-0.731693969297999
18,3.402,-0.745770170472069
18,3.408,-0.760794791493521
18,3.414,-0.776851911219978
18,3.42,-0.794035024103206
18,3.426,-0.812448293720376
18,3.432,-0.832207998898563
18,3.438,-0.85344420566109
18,3.444,-0.876302704502503
18,3.45,-0.900947260037991
18,3.456,-0.927562229129893
18,3.462,-0.956355614474339
18,3.468,-0.987562633693956
18,3.474,-1.02144989964422
18,3.48,-1.05832032637383
18,3.486,-1.09851889750197
18,3.492,-1.14243946022808
18,3.498,-1.19053273928316
18,3.504,-1.24331580125133
18,3.51,-1.30138324092543
18,3.516,-1.36542040721423
18,3.522,-1.43621903501832
18,3.528,-1.51469569797697
18,3.534,-1.60191353838647
18,3.54,-1.69910775284617
18,3.546,-1.80771529434602
18,3.552,-1.92940915799472
18,3.558,-2.06613738891785
18,3.564,-2.22016648847973
18,3.57,-2.39412803643243
18,3.576,-2.59106582444263
18,3.582,-2.814478170052
18,3.588,-3.06834562151522
18,3.594,-3.35712676750506
18,3.6,-3.68569233733401
20,1.2,-0.218777613604994
20,1.206,-0.220077089115733
20,1.212,-0.221379015986166
20,1.218,-0.222683467719239
20,1.224,-0.223990519921753
20,1.23,-0.225300250403347
20,1.236,-0.226612739277542
20,1.242,-0.227928069064975
20,1.248,-0.229246324798974
20,1.254,-0.230567594133641
20,1.26,-0.231891967454585
20,1.266,-0.23321953799247
20,1.272,-0.234550401939572
20,1.278,-0.235884658569493
20,1.284,-0.237222410360202
20,1.29,-0.238563763120683
20,1.296,-0.239908826121255
20,1.302,-0.241257712227885
20,1.308,-0.24261053804067
20,1.314,-0.243967424036682
20,1.32,-0.245328494717471
20,1.326,-0.246693878761441
20,1.332,-0.24806370918136
20,1.338,-0.249438123487277
20,1.344,-0.250817263855142
20,1.35,-0.25220127730142
20,1.356,-0.253590315863982
20,1.362,-0.254984536789686
20,1.368,-0.256384102728876
20,1.374,-0.257789181937274
20,1.38,-0.25919994848558
20,1.386,-0.26061658247718
20,1.392,-0.262039270274461
20,1.398,-0.26346820473406
20,1.404,-0.264903585451611
20,1.41,-0.26634561901648
20,1.416,-0.267794519276941
20,1.422,-0.269250507616413
20,1.428,-0.270713813241339
20,1.434,-0.272184673481255
20,1.44,-0.273663334101788
20,1.446,-0.27515004963121
20,1.452,-0.276645083701304
20,1.458,-0.278148709403298
20,1.464,-0.279661209659675
20,1.47,-0.281182877612774
20,1.476,-0.282714017030996
20,1.482,-0.284254942733699
20,1.488,-0.285805981035722
20,1.494,-0.287367470212685
20,1.5,-0.288939760988156
20,1.506,-0.290523217044038
20,1.512,-0.292118215555305
20,1.518,-0.293725147750626
20,1.524,-0.295344419500288
20,1.53,-0.296976451932994
20,1.536,-0.298621682083178
20,1.542,-0.300280563570688
20,1.548,-0.301953567314637
20,1.554,-0.303641182283522
20,1.56,-0.305343916283684
20,1.566,-0.3070622967885
20,1.572,-0.308796871810637
20,1.578,-0.31054821082007
20,1.584,-0.31231690571063
20,1.59,-0.314103571818048
